similes,y,endpoint
O=C=Nc1ccc(Cl)cc1,0.0,NR-ER-LBD
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0.0,NR-ER-LBD
CN(C)CCCN1c2ccccc2CCc2ccccc21,0.0,NR-ER-LBD
CCCCOCCO,0.0,NR-ER-LBD
[O-][n+]1ccccc1[S-],0.0,NR-ER-LBD
CCCN(CCC)C(=O)SCC,0.0,NR-ER-LBD
O=S(=O)([O-])c1cccc2ccccc12,0.0,NR-ER-LBD
CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)[O-])CCC[C@]3(C)[C@H]2CC1,0.0,NR-ER-LBD
N#CCCC#N,0.0,NR-ER-LBD
Cc1ncc([N+](=O)[O-])n1CCO,0.0,NR-ER-LBD
Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1,0.0,NR-ER-LBD
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0.0,NR-ER-LBD
CC(Cl)(Cl)C(=O)O,0.0,NR-ER-LBD
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0.0,NR-ER-LBD
O=C(CCl)CCl,1.0,NR-ER-LBD
CC(=O)C(Cl)Cl,0.0,NR-ER-LBD
CC(C)(c1ccccc1)c1ccc(O)cc1,1.0,NR-ER-LBD
CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0.0,NR-ER-LBD
C=Cc1ccc(S(=O)(=O)[O-])cc1,0.0,NR-ER-LBD
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0,NR-ER-LBD
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,NR-ER-LBD
CC(=O)CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,0.0,NR-ER-LBD
CCO[Si](C)(CCCOCC1CO1)OCC,0.0,NR-ER-LBD
CCCCOCCOCCOCCO,0.0,NR-ER-LBD
Cc1cccc(Cc2c[nH]cn2)c1C,0.0,NR-ER-LBD
CCOC(=O)CC(=O)OCC,0.0,NR-ER-LBD
CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.0,NR-ER-LBD
CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,0.0,NR-ER-LBD
CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,0.0,NR-ER-LBD
CC(NN)c1ccccc1,0.0,NR-ER-LBD
O=Cc1ccc(Cl)cc1,0.0,NR-ER-LBD
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,0.0,NR-ER-LBD
CCN(CC)C(C)C(=O)c1ccccc1,0.0,NR-ER-LBD
Cc1cccc(C(=O)O)c1[N+](=O)[O-],0.0,NR-ER-LBD
CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O,0.0,NR-ER-LBD
Clc1ccccn1,0.0,NR-ER-LBD
CCC(=O)/C=C/C1C(C)=CCCC1(C)C,0.0,NR-ER-LBD
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,0.0,NR-ER-LBD
CCCCCCCCCO,0.0,NR-ER-LBD
CCCCCCNCCCCCC,0.0,NR-ER-LBD
CCN(CC)c1ccc(N)cc1,0.0,NR-ER-LBD
ClCCCCl,0.0,NR-ER-LBD
CCCCCCOC(C)=O,0.0,NR-ER-LBD
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0.0,NR-ER-LBD
CCOC(C)=O,0.0,NR-ER-LBD
NCCNCCN,0.0,NR-ER-LBD
CCOP(=O)(CC)OCC,0.0,NR-ER-LBD
NC(=O)CCCCC(N)=O,0.0,NR-ER-LBD
CNC(=O)ON=CC(C)(C)SC,0.0,NR-ER-LBD
C=CCOc1ccc(CC(=O)O)cc1Cl,1.0,NR-ER-LBD
N[C@@H](Cc1cnc[nH]1)C(=O)O,0.0,NR-ER-LBD
NNc1nc(-c2ccccc2)cs1,0.0,NR-ER-LBD
NNc1nc(-c2ccc(N)cc2)cs1,0.0,NR-ER-LBD
NNc1ccc(C(=O)O)cc1,0.0,NR-ER-LBD
CCCCCCOc1ccccc1C(=O)O,0.0,NR-ER-LBD
O=C(OCc1ccccc1)C(=O)OCc1ccccc1,0.0,NR-ER-LBD
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0.0,NR-ER-LBD
CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0.0,NR-ER-LBD
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,0.0,NR-ER-LBD
CCC(=O)OC1(c2ccccc2)CCN(C)CC1,0.0,NR-ER-LBD
CCOc1ccc([N+](=O)[O-])cc1,1.0,NR-ER-LBD
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0.0,NR-ER-LBD
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0.0,NR-ER-LBD
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,0.0,NR-ER-LBD
CC(C)c1ccc(C(C)C)cc1,0.0,NR-ER-LBD
COc1c2occc2cc2ccc(=O)oc12,1.0,NR-ER-LBD
COC(C)(C)C,0.0,NR-ER-LBD
COC(N)=O,0.0,NR-ER-LBD
COC(=O)NN,0.0,NR-ER-LBD
Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,0.0,NR-ER-LBD
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0,NR-ER-LBD
O=C(O)CNC(=O)c1ccccc1,0.0,NR-ER-LBD
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.0,NR-ER-LBD
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,1.0,NR-ER-LBD
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,0.0,NR-ER-LBD
Oc1nc(O)nc(O)n1,0.0,NR-ER-LBD
N#CC1(O)CCCCC1,0.0,NR-ER-LBD
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.0,NR-ER-LBD
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.0,NR-ER-LBD
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0,NR-ER-LBD
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,NR-ER-LBD
CSCCC=O,0.0,NR-ER-LBD
CC(C)(C)C(=O)Cl,0.0,NR-ER-LBD
CCCCC(CC)COC(=O)Cl,0.0,NR-ER-LBD
CCCCC(CC)C(=O)[O-],0.0,NR-ER-LBD
O=Cc1cccc(Br)c1,0.0,NR-ER-LBD
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0.0,NR-ER-LBD
C/C=C/C=C/C(=O)[O-],0.0,NR-ER-LBD
Cc1cc(C)nc(Nc2ccccc2)n1,0.0,NR-ER-LBD
CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0.0,NR-ER-LBD
Nc1cnn(-c2ccccc2)c(=O)c1Cl,0.0,NR-ER-LBD
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,0.0,NR-ER-LBD
CCCCCC=CCC(=O)OC,0.0,NR-ER-LBD
CCCCCCCCC(=O)OCC,0.0,NR-ER-LBD
CCCCCCCC#N,0.0,NR-ER-LBD
CCCCCCCCCCCCCC(=O)OCC,0.0,NR-ER-LBD
CCCCCCC(O)CCOC(C)=O,0.0,NR-ER-LBD
C=CCCCCCCCCO,0.0,NR-ER-LBD
CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O,0.0,NR-ER-LBD
Nc1nc(N)c(-c2ccccc2)s1,0.0,NR-ER-LBD
Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0,NR-ER-LBD
CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0,NR-ER-LBD
COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,0.0,NR-ER-LBD
COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,0.0,NR-ER-LBD
CNC(=O)NC(O)C(Cl)(Cl)Cl,0.0,NR-ER-LBD
CCNC(=O)C1CC(C)CCC1C(C)C,0.0,NR-ER-LBD
CCc1ccc(O)c(OC)c1,0.0,NR-ER-LBD
CCCCCCC/C=C/C=O,0.0,NR-ER-LBD
CC/C=C\CC/C=C/C(OCC)OCC,0.0,NR-ER-LBD
c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,0.0,NR-ER-LBD
C[C@@H](O)C(=O)O,0.0,NR-ER-LBD
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,NR-ER-LBD
CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,0.0,NR-ER-LBD
O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1,0.0,NR-ER-LBD
CCCCOCCOCCSC#N,0.0,NR-ER-LBD
O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,0.0,NR-ER-LBD
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0.0,NR-ER-LBD
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.0,NR-ER-LBD
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,0.0,NR-ER-LBD
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.0,NR-ER-LBD
BrCCCBr,0.0,NR-ER-LBD
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0.0,NR-ER-LBD
CCCCCCCCCCCCCOS(=O)(=O)[O-],0.0,NR-ER-LBD
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.0,NR-ER-LBD
O=S(=O)([O-])[O-].[Na+].[Na+],0.0,NR-ER-LBD
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.0,NR-ER-LBD
CNCCO,0.0,NR-ER-LBD
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0.0,NR-ER-LBD
C=CCc1ccc(OC)c(OC)c1,0.0,NR-ER-LBD
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,0.0,NR-ER-LBD
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,1.0,NR-ER-LBD
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1,0.0,NR-ER-LBD
COC(=O)CCC[N+](C)(C)C,0.0,NR-ER-LBD
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,0.0,NR-ER-LBD
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O,0.0,NR-ER-LBD
CC(CC=O)CCCC(C)(C)O,0.0,NR-ER-LBD
CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0,NR-ER-LBD
COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,0.0,NR-ER-LBD
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0.0,NR-ER-LBD
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.0,NR-ER-LBD
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,0.0,NR-ER-LBD
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0,NR-ER-LBD
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0.0,NR-ER-LBD
CC(C)COC(=O)CCCCC(=O)OCC(C)C,0.0,NR-ER-LBD
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1,0.0,NR-ER-LBD
CCNC1(c2cccs2)CCCCC1=O,0.0,NR-ER-LBD
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0.0,NR-ER-LBD
COc1cc(CC(C)N)c(OC)cc1Br,0.0,NR-ER-LBD
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,0.0,NR-ER-LBD
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,0.0,NR-ER-LBD
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0.0,NR-ER-LBD
C=CC(=O)NC(C)C,0.0,NR-ER-LBD
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,0.0,NR-ER-LBD
CC(C)c1cccc(C(C)C)c1O,0.0,NR-ER-LBD
CNC(C)CC1CCCCC1,0.0,NR-ER-LBD
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0.0,NR-ER-LBD
CCN(C)N=O,0.0,NR-ER-LBD
CCCCCO,0.0,NR-ER-LBD
O=NN(c1ccccc1)c1ccccc1,1.0,NR-ER-LBD
O=Nc1ccc(Nc2ccccc2)cc1,1.0,NR-ER-LBD
CCCN(CCC)N=O,0.0,NR-ER-LBD
O=NN1CCCCCCC1,0.0,NR-ER-LBD
COc1cc(OC)c(OC)cc1C=O,0.0,NR-ER-LBD
C=C(C)C(=O)OC(C)C,0.0,NR-ER-LBD
N=C(N)c1ccccc1,0.0,NR-ER-LBD
CCCC[N+](CCCC)(CCCC)CCCC,0.0,NR-ER-LBD
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.0,NR-ER-LBD
CC(=O)CC(=O)OC(C)(C)C,0.0,NR-ER-LBD
N=C(N)NN,0.0,NR-ER-LBD
OCCSSCCO,0.0,NR-ER-LBD
Cc1ccc(C(N)=O)cc1N,0.0,NR-ER-LBD
ClCCCCCCCl,0.0,NR-ER-LBD
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,0.0,NR-ER-LBD
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0,NR-ER-LBD
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],0.0,NR-ER-LBD
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,0.0,NR-ER-LBD
Nc1ccc2cc(S(=O)(=O)O)ccc2c1,0.0,NR-ER-LBD
Nc1ccc(-c2ccc(N)cc2)cc1,0.0,NR-ER-LBD
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,0.0,NR-ER-LBD
O=Cc1ccccc1,0.0,NR-ER-LBD
C=CCCC,0.0,NR-ER-LBD
CCOC(=O)CP(=O)(OCC)OCC,0.0,NR-ER-LBD
CC(C)(c1ccccc1)c1ccccc1,0.0,NR-ER-LBD
O=C(O)COCC(=O)O,0.0,NR-ER-LBD
Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,0.0,NR-ER-LBD
CCCCC,0.0,NR-ER-LBD
N#CC(C#N)=C(C#N)C#N,0.0,NR-ER-LBD
O=C(O)c1c2ccccc2cc2ccccc12,0.0,NR-ER-LBD
O=C(CBr)c1ccccc1,0.0,NR-ER-LBD
C[N+](C)(C)CC(=O)[O-],0.0,NR-ER-LBD
Nc1nc(Cl)cc(Cl)n1,0.0,NR-ER-LBD
COc1ccc(C=O)cc1O,0.0,NR-ER-LBD
CCN(CC)CCNC(=O)c1ccc(N)cc1,0.0,NR-ER-LBD
O=c1c(=O)c2cccc3cccc1c32,0.0,NR-ER-LBD
CC1(C)C(=O)N(Cl)C(=O)N1Br,0.0,NR-ER-LBD
O=C1C(I)=CC(=C(c2cc(I)c([O-])c(I)c2)c2ccccc2C(=O)[O-])C=C1I,0.0,NR-ER-LBD
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0.0,NR-ER-LBD
CN(CCO)CCO,0.0,NR-ER-LBD
CC1CCCC1,0.0,NR-ER-LBD
C=CC(=O)NCNC(=O)C=C,0.0,NR-ER-LBD
Nc1ccccc1-c1ccccc1,0.0,NR-ER-LBD
Cc1ccc(C(=O)c2ccccc2)cc1,0.0,NR-ER-LBD
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,NR-ER-LBD
CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,0.0,NR-ER-LBD
CCCCS,0.0,NR-ER-LBD
CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,0.0,NR-ER-LBD
Brc1c(NC2=NCCN2)ccc2nccnc12,0.0,NR-ER-LBD
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0,NR-ER-LBD
C[S+](C)CCC(N)C(=O)O,0.0,NR-ER-LBD
NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-],0.0,NR-ER-LBD
Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1,0.0,NR-ER-LBD
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,0.0,NR-ER-LBD
CCCCCCOC(=O)c1cccnc1,0.0,NR-ER-LBD
CCCC(C)(COC(N)=O)COC(=O)NC1CC1,0.0,NR-ER-LBD
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0,NR-ER-LBD
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OCC(O)CO,0.0,NR-ER-LBD
CCCCCCCC(=O)OCC(O)CO,0.0,NR-ER-LBD
CCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,NR-ER-LBD
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0.0,NR-ER-LBD
CCCCCCCCCCCCCCCCO,0.0,NR-ER-LBD
C=CCc1ccc(OC)cc1,0.0,NR-ER-LBD
C=CC(=O)OC,0.0,NR-ER-LBD
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,0.0,NR-ER-LBD
C1CSCCS1,0.0,NR-ER-LBD
CN(C)C(=O)C(c1ccccc1)c1ccccc1,0.0,NR-ER-LBD
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,NR-ER-LBD
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC,0.0,NR-ER-LBD
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.0,NR-ER-LBD
CC(=O)CC(=O)Nc1ccc(C)cc1C,0.0,NR-ER-LBD
COc1cc(Cl)c(OC)cc1N,0.0,NR-ER-LBD
CCOC(=O)c1ccccc1C,0.0,NR-ER-LBD
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,NR-ER-LBD
C=CC(=O)OCCOc1ccccc1,0.0,NR-ER-LBD
Cc1cc(C)c(N)c(Cl)c1,0.0,NR-ER-LBD
CCC(C)(C)C1CCC(O)CC1,0.0,NR-ER-LBD
CCCOC(=O)c1ccccc1,0.0,NR-ER-LBD
CCC(CO)(CO)COCC(CC)(CO)CO,0.0,NR-ER-LBD
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,0.0,NR-ER-LBD
CCCCCCCCCCCC(=O)N(CC)CC,0.0,NR-ER-LBD
N#CCCOCCOCCC#N,0.0,NR-ER-LBD
C=CC(=O)OCCCCCCCCCC,0.0,NR-ER-LBD
Cc1ccc(N(CCO)CCO)cc1,0.0,NR-ER-LBD
CN(C)CCN(C)CCO,0.0,NR-ER-LBD
C(COCC1CO1)OCC1CO1,0.0,NR-ER-LBD
CCC(=O)Nc1cccc(N)c1,0.0,NR-ER-LBD
S=C(Nc1ccccc1)Nc1ccccc1,0.0,NR-ER-LBD
O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,0.0,NR-ER-LBD
CCOC(=O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]4OC(C)=O)c(-c4cccc(CC(=O)OCC)c4)c3)ccc2O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)c1,0.0,NR-ER-LBD
O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,0.0,NR-ER-LBD
CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,0.0,NR-ER-LBD
Nc1ccn(C2CO[C@H](CO)O2)c(=O)n1,0.0,NR-ER-LBD
CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,0.0,NR-ER-LBD
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0.0,NR-ER-LBD
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0,NR-ER-LBD
CCOP(=O)(OCC)OCC,0.0,NR-ER-LBD
Nc1ccc(F)cc1,0.0,NR-ER-LBD
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,0.0,NR-ER-LBD
CCOc1cc(OCC)c(C(C)=O)cc1OCC,0.0,NR-ER-LBD
CC(=O)OCCOCCOCCOC(C)=O,0.0,NR-ER-LBD
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,NR-ER-LBD
Oc1ccc2ccccc2c1/N=N/c1ccccc1,0.0,NR-ER-LBD
NC(=S)Nc1ccccc1,0.0,NR-ER-LBD
CC(=O)NNc1ccccc1,0.0,NR-ER-LBD
CC(=O)C1C(=O)C=C(C)OC1=O,0.0,NR-ER-LBD
Nc1ccc(Nc2ccccc2)cc1,0.0,NR-ER-LBD
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,1.0,NR-ER-LBD
NNCCO,0.0,NR-ER-LBD
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0.0,NR-ER-LBD
CCOc1ccc(NC(=O)CC(C)O)cc1,0.0,NR-ER-LBD
CCOP(=S)(OCC)SCSCC,0.0,NR-ER-LBD
C=CC(=O)OCCN(C)C,0.0,NR-ER-LBD
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.0,NR-ER-LBD
CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,0.0,NR-ER-LBD
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.0,NR-ER-LBD
CCOCC(C)O,0.0,NR-ER-LBD
CN(C)CCCN,0.0,NR-ER-LBD
O=C1CCCc2ccccc21,0.0,NR-ER-LBD
OC1CCCc2ccccc21,0.0,NR-ER-LBD
c1ccc(N=NNc2ccccc2)cc1,0.0,NR-ER-LBD
COC(C)OC,0.0,NR-ER-LBD
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,0.0,NR-ER-LBD
CC(O)c1ccccc1,0.0,NR-ER-LBD
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,0.0,NR-ER-LBD
CCOc1ccc(NC(N)=O)cc1,0.0,NR-ER-LBD
CCOc1ccccc1C(N)=O,0.0,NR-ER-LBD
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,0.0,NR-ER-LBD
C=CC(=O)OCC,0.0,NR-ER-LBD
CN1CCCC1=O,0.0,NR-ER-LBD
CNc1ncnc2[nH]cnc12,0.0,NR-ER-LBD
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,0.0,NR-ER-LBD
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,NR-ER-LBD
COc1cc(N)ccc1C,0.0,NR-ER-LBD
CC(=O)c1ccccc1,0.0,NR-ER-LBD
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,0.0,NR-ER-LBD
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,NR-ER-LBD
CC(C)N(CCO)C(C)C,0.0,NR-ER-LBD
CCC(C)=NO,0.0,NR-ER-LBD
CCC(=O)CC,0.0,NR-ER-LBD
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0,NR-ER-LBD
